Gender,Age,Ethnicity,Location,Income
1,45,2,1,29100
0,21,5,0,29100
1,23,0,1,29120
1,24,0,1,29120
0,30,0,1,29120
1,40,0,1,29120
1,47,0,1,29120
1,56,0,1,29120
0,31,1,1,29120
0,33,1,1,29120
0,37,1,1,29120
0,42,1,1,29120
1,58,1,1,29120
1,25,3,1,29120
1,34,3,1,29120
1,41,3,1,29120
1,49,3,1,29120
1,51,3,0,29120
1,55,0,0,29136
1,59,0,0,29136
1,22,0,1,29200
1,24,0,1,29200
0,33,0,0,29200
1,38,0,1,29200
1,34,5,1,29200
0,25,1,0,29250
1,35,0,0,29270
1,39,0,0,29270
0,26,0,1,29272
0,26,0,1,29272
0,26,0,1,29272
0,28,0,1,29272
0,21,3,1,29272
0,16,0,1,29295
0,21,3,1,29295
0,22,5,0,29295
1,26,0,1,29300
1,27,0,1,29300
1,46,0,0,29300
1,51,0,0,29300
0,61,0,1,29300
0,63,0,1,29300
1,53,1,1,29300
1,58,1,1,29300
1,32,3,1,29300
0,65,0,0,29350
0,68,0,0,29350
0,36,0,0,29360
0,39,0,0,29360
0,41,0,0,29360
1,55,0,1,29365
1,59,0,1,29365
1,62,0,1,29365
1,53,2,1,29400
0,36,3,1,29401
0,42,3,1,29401
1,30,0,0,29402
1,35,0,1,29425
0,26,0,0,29426
0,28,3,1,29426
0,49,0,1,29466
1,69,0,1,29482
1,34,0,1,29487
1,32,3,1,29487
0,57,0,1,29490
0,25,0,1,29500
1,25,0,1,29500
0,26,0,1,29500
0,30,0,1,29500
0,31,0,1,29500
1,36,0,0,29500
1,37,0,0,29500
1,41,0,1,29500
1,47,0,0,29500
0,49,0,1,29500
1,56,0,0,29500
1,58,0,1,29500
1,27,1,1,29500
0,32,1,0,29500
0,38,3,1,29500
1,42,3,1,29500
0,37,3,1,29501
1,44,3,1,29502
0,28,0,1,29536
0,27,1,1,29536
0,49,1,1,29536
0,52,1,1,29563
0,23,0,0,29600
1,33,0,1,29600
0,34,0,1,29600
1,41,0,1,29600
0,51,0,1,29600
1,54,0,0,29600
0,37,1,1,29600
1,36,1,1,29625
1,34,0,1,29634
0,25,0,1,29640
1,28,3,1,29640
0,31,3,1,29640
0,32,3,1,29640
1,57,3,1,29640
1,48,0,1,29680
1,26,0,0,29700
1,51,0,0,29700
1,51,0,0,29700
0,61,0,0,29700
1,25,3,0,29700
1,51,3,1,29738
1,51,3,1,29748
1,57,3,1,29748
1,50,0,1,29750
1,41,3,1,29750
0,35,0,1,29800
0,45,0,1,29800
1,49,0,0,29800
0,53,0,0,29800
0,68,0,1,29800
0,70,0,1,29800
0,57,2,1,29800
1,39,3,1,29800
1,74,3,1,29800
0,47,5,1,29800
0,25,0,1,29809
0,48,0,0,29820
0,20,0,1,29900
1,28,0,1,29900
1,31,0,1,29900
1,38,3,0,29900
1,55,0,0,29903
0,24,0,1,29920
0,50,0,1,29948
0,74,0,1,29952
0,32,1,1,29952
0,69,2,0,29952
0,65,4,0,29952
1,53,0,1,29956
0,71,0,0,29975
0,36,0,0,29990
0,44,3,0,29990
1,54,3,1,29994
1,33,3,1,29999
0,17,0,1,30000
0,17,0,1,30000
0,17,0,1,30000
0,17,0,1,30000
0,17,0,1,30000
1,17,0,1,30000
1,17,0,1,30000
0,18,0,1,30000
1,18,0,1,30000
1,18,0,1,30000
1,18,0,1,30000
0,19,0,1,30000
0,19,0,1,30000
0,19,0,1,30000
0,19,0,1,30000
0,19,0,1,30000
0,19,0,0,30000
0,19,0,0,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
1,19,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,1,30000
0,20,0,0,30000
0,20,0,0,30000
0,20,0,0,30000
0,20,0,0,30000
0,20,0,1,30000
0,20,0,1,30000
1,20,0,1,30000
1,20,0,0,30000
1,20,0,1,30000
1,20,0,1,30000
1,20,0,1,30000
1,20,0,0,30000
1,20,0,1,30000
1,20,0,1,30000
1,20,0,0,30000
1,20,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,0,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,0,30000
0,21,0,0,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
0,21,0,1,30000
1,21,0,0,30000
1,21,0,1,30000
1,21,0,1,30000
1,21,0,1,30000
1,21,0,1,30000
1,21,0,1,30000
1,21,0,1,30000
1,21,0,0,30000
1,21,0,1,30000
0,22,0,0,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,0,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,0,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,0,30000
0,22,0,0,30000
0,22,0,0,30000
0,22,0,1,30000
0,22,0,1,30000
0,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,0,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,1,30000
1,22,0,0,30000
1,22,0,1,30000
1,22,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,0,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,0,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,0,30000
0,23,0,1,30000
0,23,0,1,30000
0,23,0,0,30000
0,23,0,0,30000
0,23,0,1,30000
0,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,0,30000
1,23,0,0,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
1,23,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,0,30000
0,24,0,0,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,0,30000
0,24,0,1,30000
0,24,0,1,30000
0,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,0,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,0,30000
1,24,0,0,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,0,30000
1,24,0,1,30000
1,24,0,1,30000
1,24,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,0,30000
0,25,0,0,30000
0,25,0,0,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
0,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,0,30000
1,25,0,0,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,1,30000
1,25,0,0,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,0,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,0,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
0,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,0,30000
1,26,0,1,30000
1,26,0,0,30000
1,26,0,1,30000
1,26,0,0,30000
1,26,0,0,30000
1,26,0,1,30000
1,26,0,0,30000
1,26,0,1,30000
1,26,0,0,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
1,26,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,1,30000
0,27,0,0,30000
1,27,0,1,30000
1,27,0,0,30000
1,27,0,1,30000
1,27,0,0,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,0,30000
1,27,0,0,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,0,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
1,27,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,0,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,0,30000
0,28,0,0,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
0,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,0,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,0,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,0,30000
1,28,0,0,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
1,28,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,0,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,0,30000
0,29,0,0,30000
0,29,0,1,30000
0,29,0,1,30000
0,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,0,30000
1,29,0,0,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,0,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,0,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,0,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
1,29,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,0,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
0,30,0,1,30000
1,30,0,0,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,0,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,0,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,0,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,0,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
1,30,0,1,30000
0,31,0,1,30000
0,31,0,0,30000
0,31,0,0,30000
0,31,0,0,30000
0,31,0,1,30000
0,31,0,1,30000
0,31,0,1,30000
0,31,0,0,30000
0,31,0,1,30000
0,31,0,1,30000
0,31,0,1,30000
0,31,0,1,30000
0,31,0,1,30000
1,31,0,1,30000
1,31,0,0,30000
1,31,0,0,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,0,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,0,30000
1,31,0,1,30000
1,31,0,0,30000
1,31,0,1,30000
1,31,0,1,30000
1,31,0,0,30000
1,31,0,1,30000
1,31,0,1,30000
0,32,0,0,30000
0,32,0,0,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,0,30000
0,32,0,1,30000
0,32,0,0,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,0,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,1,30000
0,32,0,0,30000
0,32,0,0,30000
0,32,0,1,30000
0,32,0,1,30000
1,32,0,1,30000
1,32,0,0,30000
1,32,0,0,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,0,30000
1,32,0,0,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,0,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,0,30000
1,32,0,0,30000
1,32,0,1,30000
1,32,0,1,30000
1,32,0,0,30000
1,32,0,1,30000
1,32,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,0,30000
0,33,0,0,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,0,30000
0,33,0,1,30000
0,33,0,1,30000
0,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,0,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,0,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,0,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,0,30000
1,33,0,1,30000
1,33,0,0,30000
1,33,0,1,30000
1,33,0,1,30000
1,33,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
0,34,0,0,30000
0,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,0,30000
1,34,0,1,30000
1,34,0,0,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,1,30000
1,34,0,0,30000
1,34,0,1,30000
1,34,0,1,30000
0,35,0,0,30000
0,35,0,1,30000
0,35,0,1,30000
0,35,0,1,30000
0,35,0,1,30000
0,35,0,1,30000
0,35,0,1,30000
0,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,0,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,0,30000
1,35,0,0,30000
1,35,0,1,30000
1,35,0,0,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,0,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
1,35,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,0,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,0,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
0,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,0,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,0,30000
1,36,0,1,30000
1,36,0,1,30000
1,36,0,0,30000
1,36,0,1,30000
1,36,0,1,30000
0,37,0,0,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,0,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,0,30000
0,37,0,0,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,0,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,1,30000
0,37,0,0,30000
0,37,0,1,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,0,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,1,30000
1,37,0,1,30000
0,38,0,0,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,0,30000
0,38,0,1,30000
0,38,0,0,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,0,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
0,38,0,1,30000
1,38,0,0,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,0,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,0,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,0,30000
1,38,0,1,30000
1,38,0,1,30000
1,38,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,0,30000
0,39,0,0,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,1,30000
0,39,0,0,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,0,30000
1,39,0,0,30000
1,39,0,0,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,0,30000
1,39,0,0,30000
1,39,0,0,30000
1,39,0,1,30000
1,39,0,1,30000
1,39,0,0,30000
0,40,0,1,30000
0,40,0,0,30000
0,40,0,1,30000
0,40,0,1,30000
0,40,0,0,30000
0,40,0,1,30000
0,40,0,1,30000
0,40,0,0,30000
0,40,0,1,30000
0,40,0,1,30000
0,40,0,0,30000
0,40,0,1,30000
0,40,0,1,30000
1,40,0,0,30000
1,40,0,0,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,0,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
1,40,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,0,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,0,30000
0,41,0,0,30000
0,41,0,0,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,0,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,1,30000
0,41,0,0,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,0,30000
1,41,0,0,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,0,30000
1,41,0,1,30000
1,41,0,0,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,1,30000
1,41,0,0,30000
1,41,0,1,30000
1,41,0,0,30000
1,41,0,1,30000
1,41,0,1,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,0,30000
0,42,0,1,30000
0,42,0,0,30000
0,42,0,0,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,0,30000
0,42,0,0,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,1,30000
0,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,0,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,1,30000
1,42,0,0,30000
1,42,0,0,30000
1,42,0,1,30000
1,42,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,0,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,0,30000
0,43,0,0,30000
0,43,0,0,30000
0,43,0,1,30000
0,43,0,0,30000
0,43,0,1,30000
0,43,0,1,30000
0,43,0,1,30000
1,43,0,0,30000
1,43,0,1,30000
1,43,0,1,30000
1,43,0,1,30000
1,43,0,0,30000
1,43,0,1,30000
1,43,0,0,30000
1,43,0,1,30000
1,43,0,1,30000
1,43,0,1,30000
1,43,0,1,30000
1,43,0,0,30000
1,43,0,0,30000
1,43,0,0,30000
1,43,0,0,30000
1,43,0,1,30000
0,44,0,1,30000
0,44,0,1,30000
0,44,0,1,30000
0,44,0,1,30000
0,44,0,1,30000
0,44,0,0,30000
0,44,0,1,30000
0,44,0,0,30000
0,44,0,1,30000
0,44,0,1,30000
0,44,0,0,30000
0,44,0,1,30000
0,44,0,1,30000
1,44,0,0,30000
1,44,0,0,30000
1,44,0,0,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,0,30000
1,44,0,0,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,0,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
1,44,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,0,30000
0,45,0,0,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,1,30000
0,45,0,0,30000
1,45,0,0,30000
1,45,0,1,30000
1,45,0,1,30000
1,45,0,0,30000
1,45,0,1,30000
1,45,0,0,30000
1,45,0,1,30000
1,45,0,1,30000
1,45,0,1,30000
1,45,0,0,30000
1,45,0,1,30000
1,45,0,1,30000
1,45,0,1,30000
0,46,0,1,30000
0,46,0,0,30000
0,46,0,1,30000
0,46,0,1,30000
0,46,0,1,30000
0,46,0,1,30000
0,46,0,0,30000
0,46,0,0,30000
0,46,0,0,30000
0,46,0,1,30000
0,46,0,1,30000
0,46,0,1,30000
0,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,0,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,0,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,1,30000
1,46,0,0,30000
1,46,0,0,30000
0,47,0,0,30000
0,47,0,1,30000
0,47,0,0,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,0,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,0,30000
0,47,0,1,30000
0,47,0,1,30000
0,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,0,30000
1,47,0,1,30000
1,47,0,0,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,0,30000
1,47,0,1,30000
1,47,0,0,30000
1,47,0,1,30000
1,47,0,1,30000
1,47,0,0,30000
0,48,0,1,30000
0,48,0,1,30000
0,48,0,1,30000
0,48,0,1,30000
0,48,0,0,30000
0,48,0,1,30000
0,48,0,0,30000
0,48,0,1,30000
0,48,0,1,30000
0,48,0,1,30000
0,48,0,0,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,0,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,0,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,0,30000
1,48,0,0,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,1,30000
1,48,0,0,30000
1,48,0,1,30000
1,48,0,0,30000
1,48,0,1,30000
0,49,0,1,30000
0,49,0,1,30000
0,49,0,1,30000
0,49,0,1,30000
0,49,0,0,30000
0,49,0,1,30000
0,49,0,0,30000
0,49,0,1,30000
0,49,0,0,30000
0,49,0,0,30000
0,49,0,0,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,0,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,1,30000
1,49,0,0,30000
1,49,0,0,30000
